U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,U42,U43,U44,U45,U46,U47,U48,U49,U50,U51,U52,U53,U54,U55,U56,U57,U58,U59,U60,U61,U62,U63,U64,U65,U66,U67,U68,U69,U70,U71,U72,U73,U74,U75,U76,U77,U78,U79,U80
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,877.528,NaN,866.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,938.561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,981.341,675.745,698.93,998.469,847.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,906.429,976.724,NaN,NaN,NaN,NaN,NaN,NaN,987.772,NaN,NaN,NaN,NaN,NaN,932.485,NaN,NaN,NaN,NaN,NaN,795.044,886.786,NaN,964.779,844.322,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,877.809,NaN,866.803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,938.737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,981.639,675.931,699.083,998.956,847.903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,906.636,976.952,NaN,NaN,NaN,NaN,NaN,NaN,988.088,NaN,NaN,NaN,NaN,NaN,932.568,NaN,NaN,NaN,NaN,NaN,795.107,887.282,NaN,965.249,844.441,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,877.997,NaN,867.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,938.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,981.734,676.18,699.156,999.316,847.943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,906.728,977.451,NaN,NaN,NaN,NaN,NaN,NaN,988.226,NaN,NaN,NaN,NaN,NaN,932.672,NaN,NaN,NaN,NaN,NaN,795.386,887.465,NaN,965.41,844.489,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,878.16,NaN,867.294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,939.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,981.997,676.312,699.223,999.465,848.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,906.842,977.874,NaN,NaN,NaN,NaN,NaN,NaN,988.31,NaN,NaN,NaN,NaN,NaN,932.793,NaN,NaN,NaN,NaN,NaN,795.41,887.647,NaN,965.451,844.701,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,878.27,NaN,867.456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,939.542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,982.338,676.331,699.271,999.627,848.454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,906.896,978.036,NaN,NaN,NaN,NaN,NaN,NaN,988.57,NaN,NaN,NaN,NaN,NaN,932.882,NaN,NaN,NaN,NaN,NaN,795.534,887.67,NaN,965.869,844.965,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,878.532,NaN,867.557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,939.671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,982.449,676.388,699.684,999.786,848.665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,907.268,978.132,NaN,NaN,NaN,NaN,NaN,NaN,988.713,NaN,NaN,NaN,NaN,NaN,933.093,NaN,NaN,NaN,NaN,NaN,795.714,888.195,NaN,965.92,845.283,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,878.726,NaN,867.716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,939.904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,983.137,676.569,699.883,NaN,848.761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,907.383,978.233,NaN,NaN,NaN,NaN,NaN,NaN,988.868,NaN,NaN,NaN,NaN,NaN,933.2,NaN,NaN,NaN,NaN,NaN,795.794,888.391,NaN,966.092,845.622,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,879.001,NaN,867.849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,940.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,983.296,676.894,700.026,NaN,848.827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,907.466,978.572,NaN,NaN,NaN,NaN,NaN,NaN,988.952,NaN,NaN,NaN,NaN,NaN,933.347,NaN,NaN,NaN,NaN,NaN,795.874,888.826,NaN,966.164,845.773,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,879.061,NaN,868.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,940.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,983.333,676.99,700.129,NaN,848.913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,907.682,978.676,NaN,NaN,NaN,NaN,NaN,NaN,989.027,NaN,NaN,NaN,NaN,NaN,933.674,NaN,NaN,NaN,NaN,NaN,795.955,888.85,NaN,966.467,846.217,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,879.151,NaN,868.182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,940.272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,983.401,676.99,700.304,NaN,848.987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,907.878,978.86,NaN,NaN,NaN,NaN,NaN,NaN,989.219,NaN,NaN,NaN,NaN,NaN,933.886,NaN,NaN,NaN,NaN,NaN,795.988,889.231,NaN,966.585,846.408,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,879.504,NaN,868.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,940.417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,983.609,677.158,700.402,NaN,849.088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,908.063,978.938,NaN,NaN,NaN,NaN,NaN,NaN,989.355,NaN,NaN,NaN,NaN,NaN,934.403,NaN,NaN,NaN,NaN,NaN,796.253,889.282,NaN,966.748,846.641,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,879.749,NaN,868.443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,940.737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,983.805,677.326,700.518,NaN,849.318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,908.771,979.082,NaN,NaN,NaN,NaN,NaN,NaN,989.443,NaN,NaN,NaN,NaN,NaN,934.512,NaN,NaN,NaN,NaN,NaN,796.549,890.635,NaN,966.965,846.747,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,880.118,NaN,868.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,940.913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,983.865,677.572,700.701,NaN,849.333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,908.941,979.202,NaN,NaN,NaN,NaN,NaN,NaN,989.691,NaN,NaN,NaN,NaN,NaN,934.691,NaN,NaN,NaN,NaN,NaN,796.591,890.705,NaN,968.062,846.995,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,880.325,NaN,868.858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,941.237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,984.042,677.648,700.927,NaN,849.627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,909.131,979.854,NaN,NaN,NaN,NaN,NaN,NaN,990.023,NaN,NaN,NaN,NaN,NaN,934.786,NaN,NaN,NaN,NaN,NaN,796.73,891.236,NaN,968.492,847.093,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,880.526,NaN,869.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,941.382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,984.605,677.727,701.249,NaN,850.252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,909.211,980.054,NaN,NaN,NaN,NaN,NaN,NaN,990.146,NaN,NaN,NaN,NaN,NaN,935.126,NaN,NaN,NaN,NaN,NaN,796.857,891.388,NaN,968.682,847.292,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,880.631,NaN,869.341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,941.689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,984.884,677.875,701.637,NaN,850.576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,909.283,980.202,NaN,NaN,NaN,NaN,NaN,NaN,990.392,NaN,NaN,NaN,NaN,NaN,935.263,NaN,NaN,NaN,NaN,NaN,796.939,892.088,NaN,968.864,847.433,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,880.695,NaN,869.552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,941.836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,985.039,677.912,701.84,NaN,850.741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,909.635,980.58,NaN,NaN,NaN,NaN,NaN,NaN,990.53,NaN,NaN,NaN,NaN,NaN,935.521,NaN,NaN,NaN,NaN,NaN,797.368,892.508,NaN,968.93,847.572,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,880.83,NaN,869.743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,942.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,985.229,678.064,701.97,NaN,850.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,909.723,980.768,NaN,NaN,NaN,NaN,NaN,NaN,990.74,NaN,NaN,NaN,NaN,NaN,935.686,NaN,NaN,NaN,NaN,NaN,797.481,892.932,NaN,969.749,847.678,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,881.005,NaN,869.904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,942.242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,985.311,678.451,701.994,NaN,850.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,909.802,981.056,NaN,NaN,NaN,NaN,NaN,NaN,990.991,NaN,NaN,NaN,NaN,NaN,935.79,NaN,NaN,NaN,NaN,NaN,797.588,893.019,NaN,970.133,847.898,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,881.12,NaN,870.179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,942.328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,985.449,678.529,702.177,NaN,851.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,909.903,981.248,NaN,NaN,NaN,NaN,NaN,NaN,991.235,NaN,NaN,NaN,NaN,NaN,935.91,NaN,NaN,NaN,NaN,NaN,797.875,893.222,NaN,970.234,848.187,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,881.235,NaN,870.568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,942.561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,985.795,678.585,702.465,NaN,851.916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,910.118,981.355,NaN,NaN,NaN,NaN,NaN,NaN,991.943,NaN,NaN,NaN,NaN,NaN,936.27,NaN,NaN,NaN,NaN,NaN,798.177,893.239,NaN,970.87,848.295,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,881.412,NaN,870.797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,942.799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,985.816,678.88,702.626,NaN,851.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,910.335,981.47,NaN,NaN,NaN,NaN,NaN,NaN,992.069,NaN,NaN,NaN,NaN,NaN,936.464,NaN,NaN,NaN,NaN,NaN,798.24,893.389,NaN,970.937,848.412,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,881.494,NaN,871.328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,942.881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,986.091,679.18,703.048,NaN,852.038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,910.715,981.574,NaN,NaN,NaN,NaN,NaN,NaN,992.284,NaN,NaN,NaN,NaN,NaN,936.612,NaN,NaN,NaN,NaN,NaN,798.269,893.638,NaN,971.539,848.634,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,881.638,NaN,871.462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,943.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,986.535,679.202,703.186,NaN,852.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,910.809,981.985,NaN,NaN,NaN,NaN,NaN,NaN,992.927,NaN,NaN,NaN,NaN,NaN,936.898,NaN,NaN,NaN,NaN,NaN,798.423,893.748,NaN,971.692,848.753,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,882.023,NaN,871.588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,943.173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,987.319,679.485,703.391,NaN,852.494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,910.983,982.121,NaN,NaN,NaN,NaN,NaN,NaN,993.078,NaN,NaN,NaN,NaN,NaN,936.991,NaN,NaN,NaN,NaN,NaN,798.458,893.796,NaN,971.84,849.077,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,882.406,NaN,871.773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,943.292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,987.435,679.505,703.524,NaN,852.533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,911.337,982.307,NaN,NaN,NaN,NaN,NaN,NaN,993.259,NaN,NaN,NaN,NaN,NaN,937.386,NaN,NaN,NaN,NaN,NaN,798.496,893.884,NaN,971.88,849.498,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,882.787,NaN,872.132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,943.532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,987.534,679.846,703.737,NaN,852.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,911.446,982.327,NaN,NaN,NaN,NaN,NaN,NaN,993.406,NaN,NaN,NaN,NaN,NaN,937.488,NaN,NaN,NaN,NaN,NaN,798.585,894.198,NaN,971.919,849.701,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,883.166,NaN,872.457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,944.025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,987.638,680.147,704.006,NaN,852.802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,911.636,982.567,NaN,NaN,NaN,NaN,NaN,NaN,993.585,NaN,NaN,NaN,NaN,NaN,937.585,NaN,NaN,NaN,NaN,NaN,798.727,894.496,NaN,972,849.718,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,883.294,NaN,872.568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,944.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,987.76,680.267,704.056,NaN,852.852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,911.783,982.948,NaN,NaN,NaN,NaN,NaN,NaN,993.828,NaN,NaN,NaN,NaN,NaN,937.871,NaN,NaN,NaN,NaN,NaN,798.831,894.658,NaN,972.111,849.763,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,883.497,NaN,872.806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,944.303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,987.835,680.295,704.121,NaN,853.104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,911.949,982.983,NaN,NaN,NaN,NaN,NaN,NaN,993.915,NaN,NaN,NaN,NaN,NaN,938.046,NaN,NaN,NaN,NaN,NaN,799.01,894.734,NaN,972.563,849.794,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,884.035,NaN,873.142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,944.378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,988.135,680.333,704.142,NaN,853.523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,912.356,983.132,NaN,NaN,NaN,NaN,NaN,NaN,993.962,NaN,NaN,NaN,NaN,NaN,938.198,NaN,NaN,NaN,NaN,NaN,799.056,894.919,NaN,973.394,849.817,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,884.111,NaN,873.332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,944.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,988.233,680.624,704.348,NaN,853.738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,912.522,983.551,NaN,NaN,NaN,NaN,NaN,NaN,994.32,NaN,NaN,NaN,NaN,NaN,938.291,NaN,NaN,NaN,NaN,NaN,799.309,895.087,NaN,973.413,849.855,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,884.408,NaN,873.424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,944.933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,988.285,680.842,704.448,NaN,854.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,912.615,983.632,NaN,NaN,NaN,NaN,NaN,NaN,994.622,NaN,NaN,NaN,NaN,NaN,938.324,NaN,NaN,NaN,NaN,NaN,800.397,895.147,NaN,973.494,849.946,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,884.718,NaN,873.939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,945.291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,989.233,680.915,704.929,NaN,854.439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,912.886,983.812,NaN,NaN,NaN,NaN,NaN,NaN,994.789,NaN,NaN,NaN,NaN,NaN,938.561,NaN,NaN,NaN,NaN,NaN,800.625,895.442,NaN,973.639,849.985,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,884.913,NaN,874.193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,945.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,989.312,680.993,704.982,NaN,854.483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,913.112,983.938,NaN,NaN,NaN,NaN,NaN,NaN,994.848,NaN,NaN,NaN,NaN,NaN,938.643,NaN,NaN,NaN,NaN,NaN,800.901,895.6,NaN,973.677,850.08,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,885.44,NaN,874.322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,945.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,989.624,680.993,705.099,NaN,854.702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,913.241,984.064,NaN,NaN,NaN,NaN,NaN,NaN,995.116,NaN,NaN,NaN,NaN,NaN,938.865,NaN,NaN,NaN,NaN,NaN,801.071,895.934,NaN,973.736,850.272,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,885.672,NaN,874.678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,945.786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,990.645,681.174,705.245,NaN,855.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,913.445,984.125,NaN,NaN,NaN,NaN,NaN,NaN,995.168,NaN,NaN,NaN,NaN,NaN,938.927,NaN,NaN,NaN,NaN,NaN,801.236,896.163,NaN,973.833,850.293,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,885.818,NaN,874.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,946.088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,990.753,681.302,705.299,NaN,855.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,913.628,984.246,NaN,NaN,NaN,NaN,NaN,NaN,995.315,NaN,NaN,NaN,NaN,NaN,939.171,NaN,NaN,NaN,NaN,NaN,801.255,896.237,NaN,974.007,850.474,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,886.142,NaN,874.937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,946.221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,990.786,681.357,705.353,NaN,855.581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,913.885,984.573,NaN,NaN,NaN,NaN,NaN,NaN,995.482,NaN,NaN,NaN,NaN,NaN,939.415,NaN,NaN,NaN,NaN,NaN,801.346,896.289,NaN,974.052,850.782,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,886.293,NaN,875.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,946.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,991.318,681.401,705.551,NaN,856.494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,914.037,984.632,NaN,NaN,NaN,NaN,NaN,NaN,995.767,NaN,NaN,NaN,NaN,NaN,939.889,NaN,NaN,NaN,NaN,NaN,801.394,896.409,NaN,974.149,851.222,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,886.424,NaN,875.173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,946.389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,991.733,681.612,705.922,NaN,856.657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,914.278,984.883,NaN,NaN,NaN,NaN,NaN,NaN,995.991,NaN,NaN,NaN,NaN,NaN,940.042,NaN,NaN,NaN,NaN,NaN,801.971,896.612,NaN,974.445,851.403,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,886.709,NaN,875.655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,946.604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,991.795,681.963,705.99,NaN,856.769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,914.505,985.102,NaN,NaN,NaN,NaN,NaN,NaN,996.169,NaN,NaN,NaN,NaN,NaN,940.207,NaN,NaN,NaN,NaN,NaN,802.247,896.767,NaN,974.734,851.602,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,886.915,NaN,875.727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,946.758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,991.948,682.112,705.99,NaN,856.906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,914.625,985.181,NaN,NaN,NaN,NaN,NaN,NaN,996.378,NaN,NaN,NaN,NaN,NaN,940.538,NaN,NaN,NaN,NaN,NaN,802.414,896.954,NaN,974.761,851.705,NaN,NaN
