U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,U42,U43,U44,U45,U46,U47,U48,U49,U50,U51,U52,U53,U54,U55,U56,U57,U58,U59,U60,U61,U62,U63,U64,U65,U66,U67,U68,U69,U70,U71,U72,U73,U74,U75,U76,U77,U78,U79,U80
864.729,NaN,710.898,713.355,756.22,668.371,921.196,751.757,660.726,591.796,794.74,627.848,NaN,826.386,766.739,781.101,811.258,741.138,703.081,800.138,679.392,603.557,634.859,670.8,637.764,796.421,747.869,634.314,740.177,755.725,907.561,805.021,852.792,653.514,612.334,651.438,742.88,691.216,898.349,816.081,855.926,726.436,602.061,652.763,974.043,713.705,687.087,806.467,721.67,741.703,847.65,719.001,837.893,668.849,627.151,622.535,695.474,690.278,758.623,771.128,757.163,667.602,709.917,693.46,692.503,797.649,824.239,677.119,808.706,601.508,737.455,847.453,775.8,602.482,689.543,814.26,728.207,643.968,884.944,845.956
865.347,NaN,712.038,713.569,756.542,669.386,921.462,754.13,661.473,594.07,795.832,628.704,NaN,826.679,767.475,781.37,811.889,741.367,703.322,801.029,679.538,608.434,634.958,672.233,638.438,797.207,748.091,636.025,740.458,758.417,907.815,805.389,853.02,653.858,613.421,651.711,743.744,691.48,898.518,817.225,856.202,728.072,603.258,653.016,976.413,714.576,687.256,808.835,722.039,743.51,851.494,719.23,838.177,669.303,627.591,623.1,697.01,690.744,759.327,777.21,757.325,668.706,710.158,695.753,692.681,799.136,825.49,678.283,810.157,602.428,738.506,847.767,776.515,603.799,690.649,816.408,729.48,644.649,885.312,849.155
866.628,NaN,713.191,715.108,756.807,670.196,921.954,757.293,661.921,595.802,797.78,629.053,NaN,827.304,768.618,784.345,814.544,741.679,703.805,802.788,679.828,612.64,636.495,673.005,640.367,799.318,749.924,636.524,742.558,758.985,910.905,805.979,853.225,654.373,613.803,653.559,745.443,692.408,898.721,818.252,857.353,728.849,603.895,653.544,976.704,715.783,688.866,810.04,723.727,743.949,851.829,721.264,839.052,672.95,628.335,624.113,697.663,692.145,760.192,780.714,758.541,669.059,710.685,696.76,693.223,800.579,826.104,678.672,814.489,603.705,738.953,848.463,776.643,604.515,691.617,816.474,730.352,644.696,885.608,850.035
867.039,NaN,715.369,717.46,761.138,673.071,922.282,757.74,663.066,598.13,798.889,630.786,NaN,827.584,768.843,785.218,814.927,744.966,706.534,805.575,682.721,612.924,636.804,673.679,641.873,801.882,750.26,637.699,742.938,761.057,911.392,806.713,854.379,654.803,614.308,654.165,746.338,692.717,900.04,818.29,857.745,732.165,604.265,654.018,977.126,716.215,689.008,810.292,724.696,745.11,852.144,722.262,839.378,675.48,628.599,626.273,699.946,692.331,760.971,783.023,758.978,672.498,712.87,696.915,693.471,801.024,826.986,680.488,814.69,603.905,740.342,853.041,776.778,604.926,692.907,820.629,731.756,645.113,893.126,851.579
867.366,NaN,715.544,720.658,763.603,674.585,923.029,761.081,663.433,599.259,799.777,631.152,NaN,828.373,769.679,785.686,820.758,745.663,707.155,806.627,683.938,613.146,637.824,674.863,642.187,802.63,751.336,638.227,744.956,762.004,913.213,807.091,854.554,655.647,614.942,654.365,747.009,693.06,902.734,820.642,859.743,733.135,604.524,655.608,979.244,716.616,689.373,811.174,728.233,746.505,852.33,723.805,839.562,677.139,631.08,627.95,702.946,692.798,762.583,783.242,760.169,672.973,713.255,697.864,694.185,801.523,828.382,681.184,816.102,604.565,742.224,854.696,776.975,605.439,693.338,821.738,732.218,646.429,893.326,853.077
868.123,NaN,716.827,721.05,764.561,674.739,925.934,764.43,664.491,599.579,800.873,631.622,NaN,829.917,770.158,786.786,821.537,746.163,710.428,807.371,684.791,613.913,638.277,675.411,643.224,804.828,752.139,638.443,745.247,763.072,914.454,807.922,855.638,655.956,615.303,655.16,749.242,694.139,904.865,822.38,860.308,733.4,604.861,658.344,980.733,717.319,690.528,812.174,731.772,746.748,853.048,724.09,839.997,677.763,634.254,628.45,703.237,693.509,766.898,784.291,760.412,672.973,713.92,698.188,696.924,801.9,828.992,682.647,816.309,604.97,742.764,856.063,776.975,606.944,693.986,823.005,733.339,646.546,893.513,853.776
868.417,NaN,720.314,721.242,765.945,675.46,928.461,766.568,664.737,599.967,801.214,632.271,NaN,830.448,772.399,787.327,822.012,746.474,712.059,808.993,686.336,614.292,640.467,679.195,643.406,808.621,753.383,639.451,746.835,765.527,914.802,808.243,862.425,656.618,618.007,656.976,749.79,695.043,907.855,824.827,861.344,734.597,605.402,661.768,983.751,721.199,691.172,815.536,733.888,747.318,853.236,724.272,841.346,677.919,636.349,629.479,703.408,695.951,768.307,785.926,761.244,674.172,716.69,699.021,697.274,802.996,829.385,685.589,816.815,605.792,743.745,857.094,779.221,607.723,694.031,823.239,733.597,646.984,898.316,854.797
869.853,NaN,720.935,723.238,766.63,675.775,928.674,767,664.94,600.207,802.725,634.55,NaN,830.704,773.616,787.859,822.278,748.897,712.585,809.371,686.472,615.455,640.78,679.491,644.484,809.776,753.944,641.514,747.84,765.686,919.212,808.638,864.329,659.259,620.8,657.227,750.122,695.777,908.187,825,862.567,737.775,607.094,662.376,984.671,722.285,694.395,816.339,734.078,747.545,854.362,725.086,845.33,678.319,637.504,630.526,707.376,696.324,768.678,787.259,763.959,676.855,717.691,699.844,698.149,803.755,829.77,687.088,817.162,607.068,744.202,857.405,780.947,608.518,694.103,823.9,734.378,647.574,898.443,855.002
871.359,NaN,725.503,724.089,768.054,675.93,929.104,768.782,665.559,600.759,802.902,637.739,NaN,832.84,773.844,788.198,822.752,749.713,713.937,809.813,687.688,615.612,643.679,679.729,644.896,814.355,755.426,642.201,748.291,766.233,920.163,809.392,864.493,661.665,621.066,657.604,751.108,696.998,909.214,825.504,864.733,738.411,607.356,663.413,987.714,724.261,697.322,817.166,734.595,748.3,854.823,725.784,847.528,678.577,639.878,630.891,707.605,697.015,770.892,789.839,765.229,677.6,719.224,700.586,699.03,804.985,829.984,687.591,818.193,607.788,745.593,860.524,781.645,610.078,695.292,825.033,734.485,650.78,899.64,855.514
871.762,NaN,726.257,724.33,768.446,679.526,929.507,774.271,666.536,602.454,803.941,637.914,NaN,836.685,774.873,791.757,823.374,750.121,714.792,810.639,689.839,615.969,645.72,679.96,646.286,815.103,755.647,643.232,749.277,766.554,922.438,810.418,865.5,662.398,622.378,657.68,751.149,707.521,910.666,825.571,865.903,742.714,607.632,663.796,989.227,726.836,697.611,817.4,736.846,749.707,855.741,728.016,849.021,680.11,642.042,632.012,708.126,697.278,772.636,790.525,766.37,678.384,720.097,700.86,699.191,805.8,830.174,689.021,818.422,609.132,746.264,861.17,783.318,610.659,695.502,831.604,736.649,656.478,899.891,855.767
872.187,NaN,729.307,724.749,770.115,681.124,931.9,774.646,668.809,604.038,804.411,639.391,NaN,837.25,775.984,793.756,823.632,753.061,716.224,810.95,690.613,617.239,646.197,681.543,646.957,816.408,757.284,644.903,750.337,766.86,922.895,811.963,865.92,662.603,622.629,658.809,753.675,708.499,911.064,826.485,866.639,743.108,608.513,665.685,989.971,728.189,698.812,817.55,739.239,750.902,856.863,728.834,850.359,682.219,642.415,632.567,709.495,699.552,773.851,790.682,766.946,678.644,720.694,702.08,699.681,806.807,830.984,689.264,821.025,609.612,747.844,864.369,783.873,610.897,696.217,831.879,736.98,657.287,900.165,857.207
872.608,NaN,729.808,725.027,771.331,681.703,932.347,775.853,669.377,605.97,804.837,639.977,NaN,840.763,777.976,794.213,824.113,753.388,719.62,812.471,690.954,618.011,646.856,682,649.688,817.128,757.721,645.247,751.607,767.021,923.888,812.116,866.759,663.88,623.112,659.599,755.229,710.189,913.139,827.948,867.004,744.364,609.897,666.134,992.937,730.399,699.497,817.728,740.479,751.447,858.339,729.896,850.976,682.72,642.967,634.984,709.939,700.09,774.476,791.936,767.781,679.539,721.843,702.301,699.978,807.164,832.291,692.281,821.616,610.463,748.753,865.372,784.336,611.123,697.801,832.036,738.717,657.907,902.081,858.915
873.27,NaN,731.407,725.785,771.539,682.222,932.928,776.938,670.901,606.908,805.018,640.783,NaN,842.315,779.873,795.502,825.657,756.125,720.572,813.252,693.34,618.193,647.366,682.215,650.976,820.383,758.991,647.624,753.052,767.686,925.453,815.65,867.271,664.226,624.246,659.637,756.115,710.505,913.325,830.164,868.442,746.526,610.456,667.932,993.42,730.608,700.216,818.092,740.634,751.816,862.108,730.881,851.81,683.094,643.558,636.224,710.308,700.746,775.405,792.875,768.818,679.83,722.272,702.467,700.871,807.831,833.59,694.432,821.821,610.879,749.055,866.239,784.874,612.343,698.918,835.113,740.113,657.989,902.317,859.758
874.268,NaN,732.425,726.302,771.811,682.535,934.145,780.398,672.501,607.574,806.093,641.976,NaN,843.437,780.211,798.601,826.037,760.233,721.289,814.442,693.954,619.619,648.674,682.542,651.145,822.538,761.442,648.249,754.596,768.247,926.515,815.72,868.086,664.623,626.585,661.194,756.366,711.514,913.999,831.238,871.361,746.983,611.845,671.678,993.887,730.793,703.451,818.436,742.073,753.909,862.333,731.041,852.729,683.671,644.139,636.89,710.673,701.152,776.602,795.687,773.464,680.814,722.418,703.108,701.41,808.784,834.766,694.618,823.897,612.424,751.568,867.087,785.203,614.705,699.574,836.127,741.415,659.174,902.484,861.467
876.215,NaN,732.874,726.848,772.911,682.71,935.336,781.445,673.291,610.01,807.028,643.186,NaN,843.855,781.163,799.485,826.341,764.363,722.163,815.116,695.323,619.83,649.974,683.761,651.963,823.498,764.058,648.923,756.171,769.298,927.602,816.538,872.78,666.028,627.441,661.328,756.742,711.944,916.553,832.739,874.622,747.765,612.727,673.598,994.733,732.221,703.738,818.751,744.174,756.95,866.884,733.572,853.347,686.696,644.607,637.461,711.386,703.758,776.76,798.121,774.11,681.877,722.598,704.211,703.021,809.219,834.939,694.844,827.703,616.517,757.566,867.482,787.167,616.016,701.48,840.002,742.392,665.957,902.901,862.249
880.143,NaN,735.564,727.776,774.512,683.617,938.247,782.254,673.966,610.141,810.995,643.37,NaN,844.497,781.453,801.737,827.019,766.54,722.413,815.406,696.619,620.168,649.974,684.456,653.034,828.475,766.56,651.168,756.903,769.62,927.879,816.589,873.935,667.044,628.172,661.621,756.953,713.733,918.627,833.249,876.215,748.494,612.819,674.124,995.153,733.052,704.083,822.407,745.594,757.866,868.795,733.865,854.698,686.816,645.179,638.105,711.645,704.836,779.511,798.691,775.207,684.313,725.685,707.596,704.825,811.141,836.054,697.671,828.424,617.571,758.986,869.255,787.754,616.227,701.926,844.012,744.691,666.249,904.814,862.482
884.222,NaN,736.517,728.516,774.736,684.306,940.243,783.732,674.354,610.822,813.445,645.455,NaN,845.952,782.771,802.717,827.38,767.246,723.106,815.669,697.423,623.693,651.7,684.562,653.693,828.919,767.821,652.133,757.585,769.799,927.986,817.932,874.929,668.546,631.376,662.224,762.456,714.299,920.135,837.606,877.104,752.993,614.352,675.974,995.341,735.123,707.5,823.183,746.348,759.368,869.22,736.177,855.101,687.036,646.904,638.657,713.729,705.152,785.298,800.078,775.391,685.842,726.427,710.151,707.119,811.368,836.853,699.675,831.645,617.772,760.347,871.737,788.182,616.559,702.146,844.266,747.323,666.851,906.746,862.534
885.195,NaN,737.102,728.836,776.267,684.729,946.419,784.894,676.948,612.093,815.169,645.702,NaN,846.248,783.014,805.613,831.357,767.998,724.086,817.978,698.315,626.54,654.003,685.853,655.197,830.84,769.782,652.464,762.305,770.39,930.343,819.777,876.437,670.429,631.521,662.714,762.642,714.897,921.252,840.068,882.263,753.977,616.417,675.974,997.411,737.306,712.373,823.839,746.654,759.6,869.539,736.657,855.627,687.681,647.052,641.967,715.946,705.695,785.766,800.983,775.607,686.282,726.752,711.284,708.275,816.064,837.33,699.951,832.348,619.255,760.481,875.616,791.928,617.345,705.084,845.333,747.897,666.944,910.073,862.999
886.653,NaN,738.622,730.018,778.093,685.222,946.743,785.347,678.178,612.31,815.379,646.656,NaN,849.087,784.496,806.702,833.006,769.35,726.196,821.774,699.121,627.813,656.442,686.466,657.135,833.879,770.99,652.755,763.135,771.96,934.049,820.646,876.607,672.175,632.032,662.758,763.909,716.72,921.755,840.715,885.868,755.481,617.878,679.068,998.086,738.416,713.219,824.973,746.995,760.394,870.496,738.599,857.459,687.87,648.977,645.663,716.225,705.841,786.64,801.753,775.758,693.235,727.027,711.699,710.655,817.103,837.48,702.445,833.682,620.178,761.336,875.999,794.144,622.639,705.47,846.645,750.255,667.548,913.551,863.597
887,NaN,740.227,731.319,778.908,685.685,955.026,786.971,680.332,613.806,817.733,648.336,NaN,852.314,784.661,810.291,833.161,771.269,726.838,822.62,702.011,627.885,656.953,689.176,657.63,834.407,771.232,653.011,764.345,772.455,935.217,821.833,877.594,672.93,632.173,663.789,764.519,720.758,922.681,841.336,888.596,756.472,618.631,681.187,NaN,739.417,713.563,824.973,747.543,760.703,871.084,740.148,857.679,688.871,650.533,647.107,716.413,706.681,788.525,802.434,780.844,693.453,727.668,712.84,711.197,817.699,837.991,703.722,835.296,620.687,762.456,877.111,795.998,622.802,706.311,846.807,750.523,669.122,913.741,865.003
888.912,NaN,740.521,731.728,780.782,685.842,955.949,786.971,681.534,616.699,823.556,649.456,NaN,852.82,785.97,810.41,833.673,772.623,727.229,822.947,702.822,628.684,657.251,690.823,657.781,836.294,772.114,655.43,765.15,773.503,935.893,823.616,878.301,674.744,633.048,664.21,765.354,720.921,923.75,841.415,889.695,757.615,619.282,682.211,NaN,739.819,714.963,825.585,748.719,763.616,871.816,741.126,858.169,690.479,652.846,648.437,717.137,707.44,789.085,805.576,783.096,693.953,728.001,712.999,711.866,819.184,839.611,704.433,839.608,620.935,762.874,878.312,797.581,627.181,708.914,848.525,755.174,671.04,915.457,865.085
892.266,NaN,741.824,732.2,781.809,686.613,956.583,788.817,682.617,620.425,826.725,649.811,NaN,853.128,786.797,812.76,834.876,772.948,727.403,823.68,703.49,630.918,657.62,692.016,658.709,838.714,772.313,655.61,765.471,773.795,936.647,823.966,879.216,675.92,633.942,664.444,766.266,722.461,923.83,842.024,890.649,759.101,621.007,682.935,NaN,741.547,715.37,827.168,750.42,764.462,872.68,741.665,859.184,691.927,653.296,648.88,717.7,708.26,790.15,810.324,783.488,694.714,729.853,714.134,713.452,820.337,840.414,706.673,840.282,621.712,762.967,880.945,797.705,628.202,709.126,849.028,755.691,672.677,917.771,865.633
893.037,NaN,742.691,733.797,782.05,688.102,958.921,789.976,683.037,620.675,827.931,649.958,NaN,855.248,787.555,813.495,835.204,774.346,727.848,830.6,703.63,631.099,659.628,692.978,660.188,840.216,773.026,656.722,765.831,775.325,939.176,824.024,879.672,677.077,634.838,667.819,766.747,725.525,924.057,843.402,892.833,759.379,623.576,684.075,NaN,741.816,715.99,829.527,751.632,764.947,873.426,743.125,862.122,692.691,653.488,649.006,718.994,710.056,790.474,811.649,784.031,695.75,730.629,715.792,714.463,820.456,841.958,707.586,842.467,623.396,763.654,881.455,800.027,628.705,712.063,849.443,755.802,674.134,918.712,866.516
895.518,NaN,743.14,734.219,782.923,688.827,959.871,790.241,683.172,621,828.694,651.163,NaN,855.533,790.131,813.845,839.254,775.617,728.409,831.942,703.798,631.449,661.332,693.288,663.188,840.984,776.494,657.035,766.982,775.62,941.562,824.228,881.683,678.432,635.917,667.952,766.819,727.842,928.125,845.074,893.972,760.502,626.02,685.16,NaN,741.937,716.827,830.868,755.223,765.788,876.033,743.772,863.722,692.894,654.715,650.486,720.648,710.662,791.268,811.782,784.64,696.467,731.016,716.594,716.6,820.694,842.533,708.3,843.244,623.831,764.208,881.782,801.544,631.117,712.123,850.106,758.552,674.27,918.813,866.845
898.273,NaN,743.255,734.376,785.488,689.091,961.605,791.276,684.147,621.394,829.577,651.604,NaN,855.776,792.018,815.534,839.658,777.16,729.89,832.331,705.639,631.929,661.61,693.514,664.174,842.059,778.869,658.395,767.323,776.236,941.617,824.325,882.491,680.715,636.41,669.368,768.218,729.293,928.932,850.287,893.972,760.724,626.443,685.504,NaN,743.427,718.408,833.452,755.852,766.551,876.816,746.475,864.178,694.4,655.576,650.679,720.874,710.948,791.486,812.013,784.979,698.315,731.347,719.87,720.218,821.191,843.726,710.914,844.7,625.015,766.916,882.282,801.731,631.666,713.798,853.998,759.854,677.525,918.955,868.348
898.562,NaN,743.657,736.351,786.02,690.819,962.165,792.01,684.562,621.708,833.27,652.122,NaN,859.703,796.43,817.725,841.808,777.553,730.064,833.619,706.779,632.567,663.958,694.171,664.5,842.715,779.028,658.598,768.989,776.487,942.669,826.313,884.523,681.131,637.049,669.448,768.547,729.44,930.771,851.578,894.613,760.983,627.233,686.123,NaN,748.227,718.915,833.892,756.239,766.762,877.973,746.828,868.118,694.535,656.616,651.335,721.255,711.714,791.798,816.653,785.579,699.528,731.544,720.171,720.997,821.488,844.847,711.88,847.046,625.247,767.184,883.653,803.598,636.599,716.041,854.147,760.633,679.771,919.354,870.426
899.921,NaN,743.998,736.761,787.71,691.468,963.095,792.213,685.064,623.719,833.763,653.632,NaN,860.314,797.062,818.159,842.559,778.184,731.052,834.859,707.714,632.827,664.184,695.379,664.936,844.111,779.941,659.231,769.196,777.432,944.392,836.636,884.627,681.837,637.426,670.345,771.575,729.88,931.61,852.05,895.839,764.929,629.487,686.199,NaN,748.502,720.754,835.183,757.119,767.926,877.973,747.365,868.662,695.781,657.243,652.786,722.164,713.735,794.09,816.956,787.825,699.665,731.848,720.987,721.349,822.139,845.632,713.906,847.724,626.687,768.298,886.861,804.333,637.74,719.851,855.162,761.145,680.981,919.784,871.836
903.281,NaN,744.337,737.35,789.846,692.097,963.823,794.439,685.214,624.742,835.298,655.133,NaN,860.884,799.787,818.917,843.097,780.471,731.722,836.116,707.885,633.197,665.077,696.843,665.352,845.237,782.014,661.188,769.576,778.621,944.637,836.8,885.687,681.878,637.832,672.61,773.623,730.063,933.936,852.481,897.603,767.281,629.962,686.951,NaN,748.684,721.125,837.943,759.289,768.953,880.291,749.117,871.705,696.295,658.015,655.917,722.414,714.815,797.728,817.911,788.946,700.513,732.866,724.338,721.764,823.786,846.012,714.876,848.242,626.84,768.793,889.336,804.839,639.038,722.66,855.632,762.231,682.383,920.167,872.013
904.025,NaN,744.734,738.53,792.058,693.711,964.487,795.869,685.654,626.755,837.205,655.423,NaN,861.271,802.599,819.768,844.927,780.948,732.129,837.412,708.129,633.428,665.406,697.071,666.127,845.647,782.938,661.767,769.914,779.019,947.716,840.636,887.496,682.718,638.876,673.129,774.525,730.332,934.807,852.943,897.899,767.449,630.631,688.262,NaN,749.397,721.419,839.127,760.205,770.955,881.95,750.035,872.1,696.605,658.361,658.865,722.649,716.679,798.001,818.1,789.356,702.011,733.975,726.596,722.775,824.315,846.562,715.178,850.157,628.095,768.865,889.708,805.989,640.865,722.714,856.257,762.964,682.727,920.309,877.278
